DateID,StateProvinceID,StateProvinceCode,StateProvinceName,CountryRegionName,ProvinceLat,ProvinceLong,ProductCount,OrderCount,TotalDiscount,CustomerCount,TotalSale
20140208,66,SA ,South Australia,Australia,-30.5343665,135.6301212,2,1,0.0,1,133.49
20140210,66,SA ,South Australia,Australia,-30.5343665,135.6301212,2,1,0.0,1,574.98
20140211,66,SA ,South Australia,Australia,-30.5343665,135.6301212,1,1,0.0,1,539.99
20140213,66,SA ,South Australia,Australia,-30.5343665,135.6301212,1,1,0.0,1,1120.49
20140214,66,SA ,South Australia,Australia,-30.5343665,135.6301212,2,1,0.0,1,58.980000000000004
20140215,66,SA ,South Australia,Australia,-30.5343665,135.6301212,2,1,0.0,1,2478.3399999999997
20140218,66,SA ,South Australia,Australia,-30.5343665,135.6301212,11,3,0.0,3,1349.8999999999999
20140220,66,SA ,South Australia,Australia,-30.5343665,135.6301212,1,1,0.0,1,21.98
20140222,66,SA ,South Australia,Australia,-30.5343665,135.6301212,6,3,0.0,3,2985.43
20140223,66,SA ,South Australia,Australia,-30.5343665,135.6301212,3,1,0.0,1,553.97
20140226,66,SA ,South Australia,Australia,-30.5343665,135.6301212,3,1,0.0,1,2357.93
20140227,66,SA ,South Australia,Australia,-30.5343665,135.6301212,1,1,0.0,1,24.99
20140302,66,SA ,South Australia,Australia,-30.5343665,135.6301212,2,1,0.0,1,2349.9799999999996
20140303,66,SA ,South Australia,Australia,-30.5343665,135.6301212,2,1,0.0,1,2349.9799999999996
20140304,66,SA ,South Australia,Australia,-30.5343665,135.6301212,7,3,0.0,3,5003.01
20140306,66,SA ,South Australia,Australia,-30.5343665,135.6301212,3,1,0.0,1,1149.47
20140308,66,SA ,South Australia,Australia,-30.5343665,135.6301212,10,3,0.0,3,3644.9
20140310,66,SA ,South Australia,Australia,-30.5343665,135.6301212,3,1,0.0,1,2334.9799999999996
20140313,66,SA ,South Australia,Australia,-30.5343665,135.6301212,5,3,0.0,3,117.95
20140315,66,SA ,South Australia,Australia,-30.5343665,135.6301212,3,1,0.0,1,63.97
20140318,66,SA ,South Australia,Australia,-30.5343665,135.6301212,7,3,0.0,3,3334.5000000000005
20140319,66,SA ,South Australia,Australia,-30.5343665,135.6301212,3,2,0.0,2,32.269999999999996
20140320,66,SA ,South Australia,Australia,-30.5343665,135.6301212,5,2,0.0,2,4725.33
20140321,66,SA ,South Australia,Australia,-30.5343665,135.6301212,2,1,0.0,1,777.34
20140322,66,SA ,South Australia,Australia,-30.5343665,135.6301212,1,1,0.0,1,34.99
20140326,66,SA ,South Australia,Australia,-30.5343665,135.6301212,2,1,0.0,1,2329.99
20140328,66,SA ,South Australia,Australia,-30.5343665,135.6301212,5,1,0.0,1,1193.95
20140330,66,SA ,South Australia,Australia,-30.5343665,135.6301212,2,1,0.0,1,1155.48
20140331,66,SA ,South Australia,Australia,-30.5343665,135.6301212,10,4,0.0,4,1972.962
20140402,66,SA ,South Australia,Australia,-30.5343665,135.6301212,4,3,0.0,3,550.26
20140403,66,SA ,South Australia,Australia,-30.5343665,135.6301212,2,1,0.0,1,1155.48
20140404,66,SA ,South Australia,Australia,-30.5343665,135.6301212,4,1,0.0,1,2433.04
20140405,66,SA ,South Australia,Australia,-30.5343665,135.6301212,2,2,0.0,2,3185.7
20140406,66,SA ,South Australia,Australia,-30.5343665,135.6301212,1,1,0.0,1,24.99
20140407,66,SA ,South Australia,Australia,-30.5343665,135.6301212,3,2,0.0,2,2443.97
20140408,66,SA ,South Australia,Australia,-30.5343665,135.6301212,6,2,0.0,2,4699.959999999999
20140409,66,SA ,South Australia,Australia,-30.5343665,135.6301212,1,1,0.0,1,539.99
20140411,66,SA ,South Australia,Australia,-30.5343665,135.6301212,5,2,0.0,2,1535.81
20140413,66,SA ,South Australia,Australia,-30.5343665,135.6301212,4,3,0.0,3,2329.96
20140415,66,SA ,South Australia,Australia,-30.5343665,135.6301212,4,2,0.0,2,128.57
20140416,66,SA ,South Australia,Australia,-30.5343665,135.6301212,1,1,0.0,1,1700.99
20140420,66,SA ,South Australia,Australia,-30.5343665,135.6301212,2,1,0.0,1,75.97
20140421,66,SA ,South Australia,Australia,-30.5343665,135.6301212,7,2,0.0,2,967.43
20140423,66,SA ,South Australia,Australia,-30.5343665,135.6301212,4,1,0.0,1,90.95
20140424,66,SA ,South Australia,Australia,-30.5343665,135.6301212,4,1,0.0,1,2541.3199999999997
20140427,66,SA ,South Australia,Australia,-30.5343665,135.6301212,2,1,0.0,1,2478.3399999999997
20140428,66,SA ,South Australia,Australia,-30.5343665,135.6301212,10,4,0.0,4,2964.89
20140430,66,SA ,South Australia,Australia,-30.5343665,135.6301212,5,2,0.0,2,2365.95
20140501,66,SA ,South Australia,Australia,-30.5343665,135.6301212,39,2,0.0,2,13933.038
20140502,66,SA ,South Australia,Australia,-30.5343665,135.6301212,3,1,0.0,1,113.97
20140503,66,SA ,South Australia,Australia,-30.5343665,135.6301212,3,1,0.0,1,37.269999999999996
20140504,66,SA ,South Australia,Australia,-30.5343665,135.6301212,5,2,0.0,2,1818.95
20140506,66,SA ,South Australia,Australia,-30.5343665,135.6301212,5,1,0.0,1,2559.42
20140507,66,SA ,South Australia,Australia,-30.5343665,135.6301212,7,3,0.0,3,2439.54
20140509,66,SA ,South Australia,Australia,-30.5343665,135.6301212,3,1,0.0,1,1714.97
20140511,66,SA ,South Australia,Australia,-30.5343665,135.6301212,2,1,0.0,1,2349.9799999999996
20140513,66,SA ,South Australia,Australia,-30.5343665,135.6301212,2,1,0.0,1,1155.48
20140514,66,SA ,South Australia,Australia,-30.5343665,135.6301212,6,2,0.0,2,225.22000000000003
20140515,66,SA ,South Australia,Australia,-30.5343665,135.6301212,9,4,0.0,4,1341.01
20140517,66,SA ,South Australia,Australia,-30.5343665,135.6301212,3,1,0.0,1,2443.55
20140519,66,SA ,South Australia,Australia,-30.5343665,135.6301212,3,1,0.0,1,2447.05
20140521,66,SA ,South Australia,Australia,-30.5343665,135.6301212,1,1,0.0,1,24.99
20140522,66,SA ,South Australia,Australia,-30.5343665,135.6301212,2,1,0.0,1,2419.06
20140524,66,SA ,South Australia,Australia,-30.5343665,135.6301212,11,4,0.0,4,2636.86
20140525,66,SA ,South Australia,Australia,-30.5343665,135.6301212,7,2,0.0,2,4700.209999999999
20140527,66,SA ,South Australia,Australia,-30.5343665,135.6301212,6,2,0.0,2,2542.21
20140528,66,SA ,South Australia,Australia,-30.5343665,135.6301212,3,2,0.0,2,638.48
20140529,66,SA ,South Australia,Australia,-30.5343665,135.6301212,2,1,0.0,1,59.980000000000004
20140530,66,SA ,South Australia,Australia,-30.5343665,135.6301212,2,1,0.0,1,85.48
20140603,66,SA ,South Australia,Australia,-30.5343665,135.6301212,2,2,0.0,2,46.97
20140607,66,SA ,South Australia,Australia,-30.5343665,135.6301212,2,1,0.0,1,27.279999999999998
20140608,66,SA ,South Australia,Australia,-30.5343665,135.6301212,1,1,0.0,1,34.99
20140611,66,SA ,South Australia,Australia,-30.5343665,135.6301212,3,1,0.0,1,43.97
20140613,66,SA ,South Australia,Australia,-30.5343665,135.6301212,3,2,0.0,2,149.48
20140614,66,SA ,South Australia,Australia,-30.5343665,135.6301212,3,1,0.0,1,48.97
20140622,66,SA ,South Australia,Australia,-30.5343665,135.6301212,6,1,0.0,1,206.25
20110701,67,SC ,South Carolina,United States,33.6874388,-80.4363743,30,2,0.0,2,35047.7569
20110801,67,SC ,South Carolina,United States,33.6874388,-80.4363743,9,1,0.0,1,3513.9448
20111001,67,SC ,South Carolina,United States,33.6874388,-80.4363743,48,2,1.3224,2,51183.4771
20111031,67,SC ,South Carolina,United States,33.6874388,-80.4363743,4,1,0.0,1,2133.1707
20120101,67,SC ,South Carolina,United States,33.6874388,-80.4363743,11,2,0.0,2,14522.0933
20120129,67,SC ,South Carolina,United States,33.6874388,-80.4363743,7,1,0.0,1,3391.5474000000004
20120330,67,SC ,South Carolina,United States,33.6874388,-80.4363743,25,2,0.0,2,23255.309699999998
20120430,67,SC ,South Carolina,United States,33.6874388,-80.4363743,6,1,0.0,1,3427.4236
20120630,67,SC ,South Carolina,United States,33.6874388,-80.4363743,66,1,5.288207999999999,1,22381.496492000002
20120930,67,SC ,South Carolina,United States,33.6874388,-80.4363743,40,1,0.0,1,14288.7081
20121231,67,SC ,South Carolina,United States,33.6874388,-80.4363743,10,1,0.0,1,5054.5996000000005
20130330,67,SC ,South Carolina,United States,33.6874388,-80.4363743,36,1,5.288207999999999,1,11710.011292
20130630,67,SC ,South Carolina,United States,33.6874388,-80.4363743,98,1,63.51592500000001,1,3855.076575
20130930,67,SC ,South Carolina,United States,33.6874388,-80.4363743,36,1,0.0,1,10780.338
20131030,67,SC ,South Carolina,United States,33.6874388,-80.4363743,1,1,0.0,1,323.994
20131231,67,SC ,South Carolina,United States,33.6874388,-80.4363743,18,1,0.0,1,3425.892
20140331,67,SC ,South Carolina,United States,33.6874388,-80.4363743,29,1,0.0,1,3874.062
20140415,67,SC ,South Carolina,United States,33.6874388,-80.4363743,8,1,0.0,1,2434.9199999999996
20110701,68,SD ,South Dakota,United States,44.6471761,-100.348761,1,1,0.0,1,419.4589
20111001,68,SD ,South Dakota,United States,44.6471761,-100.348761,1,1,0.0,1,2146.962
20120630,68,SD ,South Dakota,United States,44.6471761,-100.348761,3,1,0.0,1,2342.4546
20120930,68,SD ,South Dakota,United States,44.6471761,-100.348761,12,1,0.0,1,1998.4284
20121231,68,SD ,South Dakota,United States,44.6471761,-100.348761,4,1,0.0,1,1416.8495
20130330,68,SD ,South Dakota,United States,44.6471761,-100.348761,12,1,0.0,1,2184.6753
20130630,68,SD ,South Dakota,United States,44.6471761,-100.348761,6,1,0.0,1,3669.5159999999996
20130731,68,SD ,South Dakota,United States,44.6471761,-100.348761,92,1,2518.2684,1,62895.5616
20130930,68,SD ,South Dakota,United States,44.6471761,-100.348761,11,1,0.0,1,4465.518
20131030,68,SD ,South Dakota,United States,44.6471761,-100.348761,56,1,359.517756,1,44500.450044
20131231,68,SD ,South Dakota,United States,44.6471761,-100.348761,7,1,0.0,1,293.178
20140129,68,SD ,South Dakota,United States,44.6471761,-100.348761,43,1,0.0,1,28262.328
20140331,68,SD ,South Dakota,United States,44.6471761,-100.348761,10,1,0.0,1,2402.2740000000003
20140501,68,SD ,South Dakota,United States,44.6471761,-100.348761,64,1,0.0,1,50201.256
20110625,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,3578.27
20110630,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,3578.27
20110701,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,3578.27
20110802,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,3578.27
20110805,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,3578.27
20110819,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,3578.27
20110823,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,3578.27
20110912,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,3399.99
20110924,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,3578.27
20110928,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,699.0982
20111007,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,699.0982
20111009,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,3578.27
20111017,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,3578.27
20111104,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,3374.99
20111119,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,3374.99
20111127,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,699.0982
20111130,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,3578.27
20120129,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,3578.27
20120208,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,3578.27
20120211,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,3578.27
20120214,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,3578.27
20120220,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,3578.27
20120308,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,3578.27
20120310,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,3399.99
20120311,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,699.0982
20120312,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,3399.99
20120323,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,699.0982
20120326,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,3578.27
20120327,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,699.0982
20120329,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,699.0982
20120404,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,3399.99
20120416,70,SL ,Saarland,Germany,49.3841872,6.9537369,2,2,0.0,2,7156.54
20120422,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,699.0982
20120425,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,3578.27
20120501,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,3578.27
20120503,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,3578.27
20120506,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,3399.99
20120514,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,699.0982
20120521,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,3399.99
20120530,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,2181.5625
20120531,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,1000.4375
20120601,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,2181.5625
20120602,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,2181.5625
20120603,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,2071.4196
20120605,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,2181.5625
20120609,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,1000.4375
20120621,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,2181.5625
20120623,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,2049.0982
20120630,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,782.99
20120703,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,2181.5625
20120712,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,2443.35
20120715,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,782.99
20120723,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,1000.4375
20120806,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,2443.35
20120807,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,2181.5625
20120808,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,2049.0982
20120809,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,2181.5625
20120811,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,2071.4196
20120822,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,2181.5625
20120825,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,2443.35
20120829,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,782.99
20120906,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,2181.5625
20120911,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,2181.5625
20120914,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,782.99
20121002,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,2181.5625
20121010,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,2049.0982
20121015,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,2181.5625
20121019,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,2071.4196
20121020,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,2443.35
20121025,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,2181.5625
20121110,70,SL ,Saarland,Germany,49.3841872,6.9537369,2,2,0.0,2,4363.125
20121111,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,2181.5625
20121112,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,782.99
20121113,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,782.99
20121126,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,1000.4375
20121127,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,2443.35
20121206,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,2443.35
20130112,70,SL ,Saarland,Germany,49.3841872,6.9537369,2,2,0.0,2,3049.5357
20130116,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,2049.0982
20130121,70,SL ,Saarland,Germany,49.3841872,6.9537369,2,2,0.0,2,4514.7696
20130123,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,2049.0982
20130124,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,2443.35
20130127,70,SL ,Saarland,Germany,49.3841872,6.9537369,2,2,0.0,2,2964.5525
20130201,70,SL ,Saarland,Germany,49.3841872,6.9537369,2,2,0.0,2,4252.9821
20130203,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,1000.4375
20130207,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,2049.0982
20130208,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,2443.35
20130210,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,2181.5625
20130215,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,1000.4375
20130224,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,782.99
20130307,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,2071.4196
20130312,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,2443.35
20130313,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,2071.4196
20130315,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,1000.4375
20130316,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,2181.5625
20130326,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,2181.5625
20130329,70,SL ,Saarland,Germany,49.3841872,6.9537369,2,2,0.0,2,3443.7875
20130403,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,782.99
20130406,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,782.99
20130408,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,782.99
20130411,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,2071.4196
20130428,70,SL ,Saarland,Germany,49.3841872,6.9537369,2,2,0.0,2,3443.7875
20130503,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,782.99
20130504,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,2049.0982
20130507,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,2049.0982
20130510,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,2049.0982
20130514,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,2181.5625
20130524,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,782.99
20130526,70,SL ,Saarland,Germany,49.3841872,6.9537369,2,2,0.0,2,4624.9125
20130527,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,2443.35
20130530,70,SL ,Saarland,Germany,49.3841872,6.9537369,367,2,4755.710726,2,68279.289074
20130603,70,SL ,Saarland,Germany,49.3841872,6.9537369,3,1,0.0,1,2309.97
20130605,70,SL ,Saarland,Germany,49.3841872,6.9537369,3,1,0.0,1,2479.94
20130606,70,SL ,Saarland,Germany,49.3841872,6.9537369,5,2,0.0,2,4817.3099999999995
20130609,70,SL ,Saarland,Germany,49.3841872,6.9537369,10,3,0.0,3,4444.07
20130610,70,SL ,Saarland,Germany,49.3841872,6.9537369,4,1,0.0,1,2482.23
20130615,70,SL ,Saarland,Germany,49.3841872,6.9537369,2,1,0.0,1,1264.84
20130618,70,SL ,Saarland,Germany,49.3841872,6.9537369,6,2,0.0,2,4843.219999999999
20130626,70,SL ,Saarland,Germany,49.3841872,6.9537369,3,1,0.0,1,611.96
20130627,70,SL ,Saarland,Germany,49.3841872,6.9537369,3,1,0.0,1,2428.97
20130630,70,SL ,Saarland,Germany,49.3841872,6.9537369,60,4,1023.154425,3,14916.891875
20130701,70,SL ,Saarland,Germany,49.3841872,6.9537369,2,1,0.0,1,68.49
20130702,70,SL ,Saarland,Germany,49.3841872,6.9537369,7,2,0.0,2,3164.79
20130704,70,SL ,Saarland,Germany,49.3841872,6.9537369,5,2,0.0,2,104.95
20130705,70,SL ,Saarland,Germany,49.3841872,6.9537369,7,2,0.0,2,129.69
20130706,70,SL ,Saarland,Germany,49.3841872,6.9537369,7,2,0.0,2,3257.3999999999996
20130708,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,28.99
20130709,70,SL ,Saarland,Germany,49.3841872,6.9537369,3,1,0.0,1,1164.47
20130710,70,SL ,Saarland,Germany,49.3841872,6.9537369,2,2,0.0,2,2447.3399999999997
20130711,70,SL ,Saarland,Germany,49.3841872,6.9537369,5,4,0.0,4,599.95
20130713,70,SL ,Saarland,Germany,49.3841872,6.9537369,4,1,0.0,1,806.45
20130714,70,SL ,Saarland,Germany,49.3841872,6.9537369,2,1,0.0,1,25.479999999999997
20130715,70,SL ,Saarland,Germany,49.3841872,6.9537369,4,2,0.0,2,1207.77
20130717,70,SL ,Saarland,Germany,49.3841872,6.9537369,4,1,0.0,1,2433.04
20130719,70,SL ,Saarland,Germany,49.3841872,6.9537369,2,1,0.0,1,1249.84
20130720,70,SL ,Saarland,Germany,49.3841872,6.9537369,6,3,0.0,3,1822.25
20130721,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,21.49
20130723,70,SL ,Saarland,Germany,49.3841872,6.9537369,2,1,0.0,1,771.34
20130724,70,SL ,Saarland,Germany,49.3841872,6.9537369,7,4,0.0,4,4782.009999999999
20130725,70,SL ,Saarland,Germany,49.3841872,6.9537369,3,2,0.0,2,64.93
20130726,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,28.99
20130727,70,SL ,Saarland,Germany,49.3841872,6.9537369,3,2,0.0,2,2341.4599999999996
20130730,70,SL ,Saarland,Germany,49.3841872,6.9537369,11,3,0.0,3,3196.37
20130731,70,SL ,Saarland,Germany,49.3841872,6.9537369,597,7,5833.075091000001,6,119442.392109
20130801,70,SL ,Saarland,Germany,49.3841872,6.9537369,2,1,0.0,1,564.48
20130802,70,SL ,Saarland,Germany,49.3841872,6.9537369,2,1,0.0,1,119.97999999999999
20130804,70,SL ,Saarland,Germany,49.3841872,6.9537369,4,1,0.0,1,119.96000000000001
20130807,70,SL ,Saarland,Germany,49.3841872,6.9537369,2,1,0.0,1,119.97999999999999
20130812,70,SL ,Saarland,Germany,49.3841872,6.9537369,3,1,0.0,1,32.269999999999996
20130813,70,SL ,Saarland,Germany,49.3841872,6.9537369,5,1,0.0,1,2378.95
20130815,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,53.99
20130816,70,SL ,Saarland,Germany,49.3841872,6.9537369,6,2,0.0,2,243.25
20130817,70,SL ,Saarland,Germany,49.3841872,6.9537369,4,2,0.0,2,2508.8199999999997
20130818,70,SL ,Saarland,Germany,49.3841872,6.9537369,9,3,0.0,3,4810.29
20130819,70,SL ,Saarland,Germany,49.3841872,6.9537369,4,2,0.0,2,2994.04
20130820,70,SL ,Saarland,Germany,49.3841872,6.9537369,4,1,0.0,1,1263.82
20130821,70,SL ,Saarland,Germany,49.3841872,6.9537369,2,1,0.0,1,1155.48
20130822,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,21.49
20130823,70,SL ,Saarland,Germany,49.3841872,6.9537369,4,3,0.0,3,118.96
20130824,70,SL ,Saarland,Germany,49.3841872,6.9537369,10,3,0.0,3,5038.08
20130825,70,SL ,Saarland,Germany,49.3841872,6.9537369,5,2,0.0,2,1786.94
20130826,70,SL ,Saarland,Germany,49.3841872,6.9537369,2,1,0.0,1,2354.9799999999996
20130829,70,SL ,Saarland,Germany,49.3841872,6.9537369,4,2,0.0,2,2547.43
20130830,70,SL ,Saarland,Germany,49.3841872,6.9537369,304,5,1086.08586,5,106025.95714
20130831,70,SL ,Saarland,Germany,49.3841872,6.9537369,2,1,0.0,1,1754.98
20130901,70,SL ,Saarland,Germany,49.3841872,6.9537369,5,2,0.0,2,1288.81
20130905,70,SL ,Saarland,Germany,49.3841872,6.9537369,6,2,0.0,2,4808.0199999999995
20130906,70,SL ,Saarland,Germany,49.3841872,6.9537369,10,3,0.0,3,2432.79
20130907,70,SL ,Saarland,Germany,49.3841872,6.9537369,3,1,0.0,1,2428.05
20130908,70,SL ,Saarland,Germany,49.3841872,6.9537369,3,2,0.0,2,166.98000000000002
20130909,70,SL ,Saarland,Germany,49.3841872,6.9537369,5,2,0.0,2,1258.31
20130910,70,SL ,Saarland,Germany,49.3841872,6.9537369,9,4,0.0,4,3634.38
20130911,70,SL ,Saarland,Germany,49.3841872,6.9537369,5,1,0.0,1,2414.45
20130913,70,SL ,Saarland,Germany,49.3841872,6.9537369,8,2,0.0,2,1826.41
20130914,70,SL ,Saarland,Germany,49.3841872,6.9537369,2,1,0.0,1,75.97
20130915,70,SL ,Saarland,Germany,49.3841872,6.9537369,3,1,0.0,1,2457.33
20130916,70,SL ,Saarland,Germany,49.3841872,6.9537369,7,3,0.0,3,1300.93
20130919,70,SL ,Saarland,Germany,49.3841872,6.9537369,4,2,0.0,2,608.96
20130920,70,SL ,Saarland,Germany,49.3841872,6.9537369,11,3,0.0,3,4835.429999999999
20130921,70,SL ,Saarland,Germany,49.3841872,6.9537369,2,1,0.0,1,43.980000000000004
20130922,70,SL ,Saarland,Germany,49.3841872,6.9537369,3,1,0.0,1,68.97
20130923,70,SL ,Saarland,Germany,49.3841872,6.9537369,4,1,0.0,1,1793.47
20130926,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,3.99
20130927,70,SL ,Saarland,Germany,49.3841872,6.9537369,2,1,0.0,1,34.98
20130928,70,SL ,Saarland,Germany,49.3841872,6.9537369,1,1,0.0,1,32.6
20130929,70,SL ,Saarland,Germany,49.3841872,6.9537369,12,3,0.0,3,3164.74
20130930,70,SL ,Saarland,Germany,49.3841872,6.9537369,29,3,0.0,3,18855.934
20131002,70,SL ,Saarland,Germany,49.3841872,6.9537369,2,1,0.0,1,2478.3399999999997
